case_id,case_label,mode,seed,ue_id,selected_slots,successful_slots,selection_fraction,success_fraction,final_delivered_bits,final_wait_slots,cqi,demand_factor
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,426,247,223,0.0494,0.0446,264657.5789794922,73,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,427,244,223,0.0488,0.0446,32443.735061645508,18,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,428,288,256,0.0576,0.0512,302268.2694091797,7,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,429,246,213,0.0492,0.0426,151702.46282958984,32,6,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,430,276,257,0.0552,0.0514,298949.67907714844,2,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,431,268,244,0.0536,0.0488,499686.1313781738,7,11,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,432,274,248,0.0548,0.0496,422906.8461914063,6,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,433,243,214,0.0486,0.0428,117332.498336792,8,5,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,434,273,250,0.0546,0.05,367479.0108947754,5,9,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,435,279,256,0.0558,0.0512,141153.78309631348,3,5,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,436,274,243,0.0548,0.0486,501606.15493774414,43,11,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,437,263,239,0.0526,0.0478,88396.80015563965,22,4,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,438,239,221,0.0478,0.0442,20574.02328491211,21,1,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,439,284,266,0.0568,0.0532,444604.4922180176,127,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,440,258,231,0.0516,0.0462,211632.458984375,19,7,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,441,250,219,0.05,0.0438,201605.5178833008,11,7,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,442,257,235,0.0514,0.047,279314.6862792969,25,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,443,284,263,0.0568,0.0526,37557.51793670654,46,2,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,444,277,256,0.0554,0.0512,303927.5645751953,2,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,445,264,241,0.0528,0.0482,34949.82733154297,16,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,446,246,223,0.0492,0.0446,330626.811126709,1,9,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,447,253,234,0.0506,0.0468,22004.302978515625,1,1,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,448,270,247,0.054,0.0494,506886.2197265625,20,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,449,229,210,0.0458,0.042,30885.89392089844,21,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,450,276,246,0.0552,0.0492,679028.8615722656,68,13,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,451,287,266,0.0574,0.0532,540006.6261291504,8,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,452,264,243,0.0528,0.0486,175995.24243164062,1,6,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,453,262,240,0.0524,0.048,394108.1523742676,13,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,454,278,261,0.0556,0.0522,37625.250160217285,11,2,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,455,245,221,0.049,0.0442,50383.79135131836,0,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,456,286,251,0.0572,0.0502,698635.0847167969,6,13,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,457,305,286,0.061,0.0572,983917.7545166016,13,15,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,458,278,250,0.0556,0.05,869154.1012573242,12,15,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,459,244,221,0.0488,0.0442,20706.049102783203,15,1,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,460,291,260,0.0582,0.052,718894.8486328125,24,13,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,461,276,251,0.0552,0.0502,369564.98446655273,0,9,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,462,268,244,0.0536,0.0488,132917.7005996704,1,5,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,463,283,257,0.0566,0.0514,235099.76794433597,5,7,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,464,298,270,0.0596,0.054,910886.3388061523,27,15,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,465,257,234,0.0514,0.0468,84311.59896850586,8,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,466,262,234,0.0524,0.0468,214619.2073974609,5,7,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,467,268,242,0.0536,0.0484,477605.8604431152,10,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,468,278,251,0.0556,0.0502,513126.296295166,3,11,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,469,259,237,0.0518,0.0474,280973.9814453125,47,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,470,269,245,0.0538,0.049,36169.00735473633,32,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,471,269,245,0.0538,0.049,56920.066986083984,6,3,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,472,307,267,0.0614,0.0534,451311.0373535156,19,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,473,303,274,0.0606,0.0548,852856.9241943359,17,14,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,474,298,274,0.0596,0.0548,924529.5703125,13,15,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,475,249,230,0.0498,0.046,33121.05729675293,4,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,476,249,231,0.0498,0.0462,88222.96180725098,24,4,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,477,276,245,0.0552,0.049,414227.7877807617,76,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,478,263,230,0.0526,0.046,343490.31481933594,2,9,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,479,286,263,0.0572,0.0526,62203.55645751953,12,3,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,480,265,248,0.053,0.0496,292865.5968017578,1,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,481,231,201,0.0462,0.0402,18549.627410888672,1,1,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,482,278,243,0.0556,0.0486,495366.0783691406,4,11,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,483,280,255,0.056,0.051,718241.3078613281,9,13,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,484,288,255,0.0576,0.051,604961.9712524414,59,12,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,485,265,239,0.053,0.0478,166142.22692871094,1,6,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,486,263,245,0.0526,0.049,226352.8618774414,1,7,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,487,295,267,0.059,0.0534,97436.3942718506,8,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,488,300,265,0.06,0.053,834380.8209838867,3,14,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,489,225,203,0.045,0.0406,46843.30871582031,9,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,490,268,247,0.0536,0.0494,360525.7656555176,21,9,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,491,244,222,0.0488,0.0444,459365.63662719727,18,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,492,263,240,0.0526,0.048,35017.55955505371,10,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,493,262,233,0.0524,0.0466,167501.2635498047,13,6,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,494,321,286,0.0642,0.0572,331582.48400878906,16,8,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,495,293,267,0.0586,0.0534,642173.0524291992,23,12,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,496,260,234,0.052,0.0468,126582.2525253296,30,5,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,497,251,228,0.0502,0.0456,33459.71841430664,32,2,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,498,279,249,0.0558,0.0498,293695.2443847656,1,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,499,270,242,0.054,0.0484,35491.685119628906,4,2,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,500,285,259,0.057,0.0518,37422.05348968506,5,2,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,501,247,219,0.0494,0.0438,761613.3352661133,0,15,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,502,286,257,0.0572,0.0514,786342.9526367188,5,14,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,503,249,219,0.0498,0.0438,155949.4522705078,59,6,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,504,262,240,0.0524,0.048,662036.8015136719,4,13,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,505,289,261,0.0578,0.0522,824034.2031860352,4,14,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,506,270,240,0.054,0.048,34645.03232574463,16,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,507,297,267,0.0594,0.0534,551046.7615966797,67,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,508,250,227,0.05,0.0454,52344.67404174805,20,3,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,509,260,238,0.052,0.0476,281527.0798339844,44,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,510,241,217,0.0482,0.0434,158837.40509033203,9,6,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,511,271,245,0.0542,0.049,496326.0901489258,12,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,512,286,257,0.0572,0.0514,434741.9258422852,18,10,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,513,235,216,0.047,0.0432,81617.10456848145,20,4,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,514,272,247,0.0544,0.0494,35559.41734313965,2,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,515,253,234,0.0506,0.0468,34238.638984680176,27,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,516,252,232,0.0504,0.0464,21938.29006958008,13,1,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,517,275,256,0.055,0.0512,185848.2579345703,17,6,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,518,251,225,0.0502,0.045,83355.48805236816,21,4,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,519,266,238,0.0532,0.0476,492486.0430297852,8,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,520,239,218,0.0478,0.0436,674008.2451171875,32,14,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,521,224,205,0.0448,0.041,30039.24112701416,30,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,522,244,225,0.0488,0.045,32816.26229095459,18,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,523,277,242,0.0554,0.0484,571697.5198974609,45,12,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,524,309,283,0.0618,0.0566,203855.4931640625,22,6,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,525,283,247,0.0566,0.0494,804819.055847168,87,14,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,526,271,249,0.0542,0.0498,414227.7877807617,43,10,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,527,246,217,0.0492,0.0434,117585.91625976562,6,5,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,528,244,219,0.0488,0.0438,362547.9399719238,4,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,529,262,236,0.0524,0.0472,403181.7134399414,5,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,530,278,242,0.0556,0.0484,667918.6684570312,0,13,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,531,308,284,0.0616,0.0568,961446.5496826172,1,15,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,532,241,220,0.0482,0.044,81704.02374267578,17,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,533,269,232,0.0538,0.0464,33662.91508483887,86,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,534,290,261,0.058,0.0522,626950.3374023438,2,12,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,535,238,213,0.0476,0.0426,50002.50860595703,15,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,536,251,228,0.0502,0.0456,334451.0960083008,18,9,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,537,267,238,0.0534,0.0476,89352.91107177734,6,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,538,232,208,0.0464,0.0416,76836.54998779297,32,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,539,268,238,0.0536,0.0476,89265.99189758301,7,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,540,273,240,0.0546,0.048,477605.8604431152,28,11,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,541,291,260,0.0582,0.052,880389.7036743164,0,15,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,542,252,220,0.0504,0.044,369254.4851074219,11,10,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,543,253,231,0.0506,0.0462,33527.45063781738,14,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,544,262,231,0.0524,0.0462,554783.3920898438,82,12,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,545,305,277,0.061,0.0554,411979.7804260254,67,9,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,546,266,249,0.0532,0.0498,419356.3222961426,16,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,547,263,239,0.0526,0.0478,350791.22232055664,23,9,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,548,256,233,0.0512,0.0466,397264.173614502,57,10,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,549,267,241,0.0534,0.0482,288440.8096923828,24,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,550,274,244,0.0548,0.0488,772301.1141967773,1,14,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,551,253,228,0.0506,0.0456,379511.5541381836,14,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,552,257,241,0.0514,0.0482,177014.51989746094,10,6,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,553,294,258,0.0588,0.0516,814426.6295166016,66,14,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,554,265,235,0.053,0.047,272954.0548095703,0,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,555,231,216,0.0462,0.0432,31326.15337371826,29,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,556,304,270,0.0608,0.054,549126.7380371094,27,11,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,557,276,241,0.0552,0.0482,582409.8008422852,10,12,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,558,282,249,0.0564,0.0498,288717.35888671875,6,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,559,256,233,0.0512,0.0466,272677.5056152344,8,8,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,560,250,227,0.05,0.0454,54305.55673217773,4,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,561,241,225,0.0482,0.045,380300.5594482422,15,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,562,253,227,0.0506,0.0454,83790.08392333984,5,4,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,563,280,257,0.056,0.0514,615674.2521972656,11,12,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,564,249,227,0.0498,0.0454,21476.19970703125,7,1,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,565,266,241,0.0532,0.0482,498246.1137084961,2,11,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,566,274,244,0.0548,0.0488,495366.0783691406,24,11,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,567,280,254,0.056,0.0508,615674.2521972656,52,12,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,568,288,259,0.0576,0.0518,428035.3807067871,1,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,569,282,253,0.0564,0.0506,37049.52626037598,7,2,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,570,282,257,0.0564,0.0514,434347.4231872559,35,10,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,571,242,219,0.0484,0.0438,118092.75210571288,5,5,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,572,283,256,0.0566,0.0512,613982.8394165039,13,12,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,573,262,235,0.0524,0.047,54850.2463684082,74,3,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,574,269,234,0.0538,0.0468,276272.6451416016,69,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,575,284,257,0.0568,0.0514,883599.875793457,1,15,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,576,284,269,0.0568,0.0538,652885.3333740234,13,12,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,577,268,243,0.0536,0.0486,88657.55767822266,41,4,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,578,231,209,0.0462,0.0418,47769.28109741211,24,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,579,265,230,0.053,0.046,207365.67553710935,32,7,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,580,235,215,0.047,0.043,31089.090591430664,8,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,581,310,284,0.062,0.0568,786209.5480957031,54,13,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,582,247,223,0.0494,0.0446,258850.0458984375,61,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,583,290,261,0.058,0.0522,626950.3374023438,19,12,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,584,246,224,0.0492,0.0448,21388.182495117188,14,1,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,585,257,233,0.0514,0.0466,126328.83460235596,32,5,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,586,256,227,0.0512,0.0454,53924.273986816406,15,3,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,587,247,226,0.0494,0.0452,32816.26229095459,12,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,588,233,210,0.0466,0.042,50056.97756958008,30,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,589,265,238,0.053,0.0476,216965.93829345703,12,7,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,590,238,214,0.0476,0.0428,78227.25677490234,3,4,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,591,271,252,0.0542,0.0504,298673.1298828125,28,8,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,592,243,223,0.0486,0.0446,52562.54989624024,2,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,593,296,268,0.0592,0.0536,401202.2503051758,36,9,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,594,238,208,0.0476,0.0416,49022.06726074219,29,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,595,243,216,0.0486,0.0432,19979.907104492188,83,1,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,596,245,225,0.049,0.045,52943.83264160156,7,3,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,597,239,223,0.0478,0.0446,205232.28381347656,1,7,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,598,250,227,0.05,0.0454,623477.8959960938,20,13,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,599,270,243,0.054,0.0486,36033.54290771485,2,2,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,600,241,213,0.0482,0.0426,50056.97756958008,27,3,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,601,254,233,0.0508,0.0466,128482.88694763184,45,5,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,602,269,239,0.0538,0.0478,361221.09017944336,15,9,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,603,228,205,0.0456,0.041,19297.773712158203,15,1,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,604,230,206,0.046,0.0412,30005.37501525879,7,2,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,605,283,266,0.0566,0.0532,192133.8023071289,45,6,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,606,266,245,0.0532,0.049,176165.12200927734,1,6,1.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,607,258,227,0.0516,0.0454,336884.731842041,3,9,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,608,292,258,0.0584,0.0516,24380.767700195312,90,1,2.0
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,609,260,237,0.052,0.0474,571697.5198974609,0,12,0.5
t025_j075,25% throughput + 75% Jain fairness,stochastic,1701,610,277,255,0.0554,0.051,423301.3488464356,9,10,1.0
